Time,Computername,Eventid,Level,Alert,Details,Rulepath,Filepath
2021-10-26 03:11:11.888 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5154,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.888062Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Dhcpv6-Client/Admin"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.903 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5155,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.903681Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Dhcpv6-Client/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:11.997 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5156,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1204},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:11.997435Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Diagnosis-DPS/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:12.059 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5157,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1204},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:12.059937Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Diagnosis-PCW/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:12.075 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5158,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1204},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""Sy
stemTime"":""2021-10-25T18:11:12.075560Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Diagnosis-PLA/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:12.106 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5159,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1204},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:12.106810Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Diagnosis-Scripted/Admin"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:12.153 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5160,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1204},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:12.153682Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Diagnosis-Scripted/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:12.184 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5161,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1912},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:12.184948Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Diagnosis-ScriptedDiagnosticsProvider/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:12.247 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5162,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:12.247435Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Diagnostics-Networking/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx

Events Detected:99
Elapsed Time: 00:00:04.914

